task,caseid,user,ASSIGNEDTEAMNAME,incAmt,end_timestamp,start_timestamp,CREATEDT
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f5b7524873d366a79a4ece4360b8276326a90375,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,647.54,1972-05-19T18:25:23.000,1972-05-19T18:25:21.000,1972-05-17T19:50:09.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f5b7524873d366a79a4ece4360b8276326a90375,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,647.54,1972-05-19T18:29:36.000,1972-05-19T18:29:35.000,1972-05-19T18:29:33.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f5b7524873d366a79a4ece4360b8276326a90375,06d066a255e89b635ac2d0d8a17d756965fbf1fa,ab558841df55926c1ba6be98a175281d583e62b5,647.54,1972-05-19T18:35:46.000,1972-05-19T18:30:58.000,1972-05-19T18:30:40.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f5b7524873d366a79a4ece4360b8276326a90375,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,647.54,1972-05-19T18:39:55.000,1972-05-19T18:31:13.000,1972-05-19T18:31:11.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,f5c972d65b41bee36729b73b4a7fbc9153f8d399,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-06-27T17:42:08.000,1972-06-27T15:49:57.000,1972-06-25T02:37:11.000
01eccc9676820fa21052b92c093b87563c9f2cde,f5c972d65b41bee36729b73b4a7fbc9153f8d399,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-11T20:25:20.000,1972-07-11T20:25:17.000,1972-06-27T17:42:35.000
20679d925843a4c25682650e519725d0ddde7465,f5c972d65b41bee36729b73b4a7fbc9153f8d399,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-11T20:25:20.000,1972-07-11T20:25:17.000,1972-06-27T17:42:47.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f5c972d65b41bee36729b73b4a7fbc9153f8d399,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-11T20:25:20.000,1972-07-11T20:25:18.000,1972-06-30T05:35:58.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f5c972d65b41bee36729b73b4a7fbc9153f8d399,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-11T20:25:30.000,1972-07-11T20:25:28.000,1972-07-11T20:25:27.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f5c972d65b41bee36729b73b4a7fbc9153f8d399,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-11T21:01:20.000,1972-07-11T20:29:30.000,1972-07-11T20:29:10.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f5c972d65b41bee36729b73b4a7fbc9153f8d399,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,733.27,1972-07-12T00:15:31.000,1972-07-11T20:29:43.000,1972-07-11T20:29:41.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,f6a108f7c030a0eddaffac92f4413358a9cd69e3,f8f038daed44a9e2de3cff1f75f6dcdbff972397,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-23T01:18:43.000,1972-07-23T01:18:39.000,1972-07-22T19:06:57.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6a108f7c030a0eddaffac92f4413358a9cd69e3,f8f038daed44a9e2de3cff1f75f6dcdbff972397,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-23T01:18:43.000,1972-07-23T01:18:39.000,1972-07-22T19:18:51.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6a108f7c030a0eddaffac92f4413358a9cd69e3,7cdddd8c10f684920cae7cc6277467fd0d079e1d,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-26T16:32:13.000,1972-07-26T03:38:31.000,1972-07-25T17:51:04.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6a108f7c030a0eddaffac92f4413358a9cd69e3,7cdddd8c10f684920cae7cc6277467fd0d079e1d,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-26T16:32:14.000,1972-07-26T16:32:02.000,1972-07-23T01:18:58.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f6a108f7c030a0eddaffac92f4413358a9cd69e3,7cdddd8c10f684920cae7cc6277467fd0d079e1d,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-26T16:32:13.000,1972-07-26T16:32:10.000,1972-07-26T16:32:10.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f6a108f7c030a0eddaffac92f4413358a9cd69e3,1da1da08f1d5e2af411b594bc8d3ba7f17d3378a,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-26T20:33:16.000,1972-07-26T17:03:50.000,1972-07-26T16:31:55.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f6a108f7c030a0eddaffac92f4413358a9cd69e3,1da1da08f1d5e2af411b594bc8d3ba7f17d3378a,8257b54acdf35f028dcaee75e4c53c8aa501ac63,245,1972-07-26T20:33:21.000,1972-07-26T20:33:19.000,1972-07-26T16:32:20.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1971-12-18T17:38:40.000,1971-12-18T16:31:14.000,1971-12-17T18:55:03.000
c3d08f48336fa8d3a0e15f856118e83655acb308,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,1ec29f6062fd9197026c1806c75423cecb812c46,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1971-12-18T23:59:24.000,1971-12-18T23:59:22.000,1971-12-18T23:58:39.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-07T21:13:46.000,1972-01-07T21:04:59.000,1971-12-19T00:16:38.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-07T21:13:46.000,1972-01-07T21:04:59.000,1971-12-19T00:46:57.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-07T21:13:38.000,1972-01-07T21:05:00.000,1971-12-18T17:38:54.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-07T21:13:47.000,1972-01-07T21:05:00.000,1971-12-19T00:47:05.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-07T21:13:47.000,1972-01-07T21:05:00.000,1971-12-23T21:43:48.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-01-22T00:14:34.000,1972-01-22T00:14:27.000,1972-01-07T21:14:37.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-10T18:35:06.000,1972-02-10T18:35:01.000,1972-01-22T00:14:36.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-10T18:49:52.000,1972-02-10T18:49:50.000,1972-02-10T18:35:39.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-10T18:49:53.000,1972-02-10T18:49:51.000,1972-02-10T18:35:27.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-25T18:43:09.000,1972-02-25T18:43:06.000,1972-02-10T18:50:09.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-25T18:43:09.000,1972-02-25T18:43:06.000,1972-02-10T18:50:20.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-02-25T18:43:09.000,1972-02-25T18:43:06.000,1972-02-17T18:41:06.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-03-24T16:05:43.000,1972-03-17T15:30:14.000,1972-02-25T18:43:23.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-03-24T16:05:43.000,1972-03-18T15:28:10.000,1972-03-18T02:08:55.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-03-24T16:05:43.000,1972-03-24T15:37:37.000,1972-02-25T18:43:14.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-08T22:04:17.000,1972-04-08T22:04:15.000,1972-03-24T16:05:47.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-08T22:04:17.000,1972-04-08T22:04:15.000,1972-03-24T16:05:52.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-08T22:04:17.000,1972-04-08T22:04:15.000,1972-04-08T21:20:09.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-13T18:53:09.000,1972-04-13T15:58:38.000,1972-04-12T22:28:27.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-13T18:53:09.000,1972-04-13T18:53:06.000,1972-04-08T22:06:11.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-13T18:53:09.000,1972-04-13T18:53:06.000,1972-04-08T22:06:20.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-29T22:22:03.000,1972-04-29T22:22:00.000,1972-04-13T18:53:21.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-29T22:22:03.000,1972-04-29T22:22:00.000,1972-04-29T02:24:41.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-04-29T22:22:03.000,1972-04-29T22:22:01.000,1972-04-13T18:54:00.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,06d066a255e89b635ac2d0d8a17d756965fbf1fa,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-02T19:37:21.000,1972-06-02T19:37:19.000,1972-04-29T22:22:47.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,06d066a255e89b635ac2d0d8a17d756965fbf1fa,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-02T19:37:22.000,1972-06-02T19:37:19.000,1972-04-29T22:22:51.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,778954fbbfb60b86dafbacbcac404bf3d5921e57,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-09T21:05:10.000,1972-06-09T15:49:41.000,1972-06-03T22:16:14.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,778954fbbfb60b86dafbacbcac404bf3d5921e57,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-09T21:07:50.000,1972-06-09T21:07:48.000,1972-06-02T19:37:24.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,778954fbbfb60b86dafbacbcac404bf3d5921e57,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-09T21:07:50.000,1972-06-09T21:07:48.000,1972-06-02T19:37:27.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-16T19:10:45.000,1972-06-16T16:37:50.000,1972-06-15T17:40:52.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-29T20:25:44.000,1972-06-29T20:25:42.000,1972-06-09T21:08:02.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-29T20:25:44.000,1972-06-29T20:25:42.000,1972-06-09T21:08:12.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-06-29T20:25:44.000,1972-06-29T20:25:42.000,1972-06-29T16:50:08.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,8225d9f03f3640235f9fb7a31b956d4da1ef87a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-07-19T16:56:20.000,1972-07-19T16:46:50.000,1972-07-15T18:56:41.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,8225d9f03f3640235f9fb7a31b956d4da1ef87a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-07-19T17:03:21.000,1972-07-19T17:03:05.000,1972-06-29T20:25:51.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,8225d9f03f3640235f9fb7a31b956d4da1ef87a9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-07-19T17:03:31.000,1972-07-19T17:03:05.000,1972-06-29T20:25:56.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,cdd6528e0ad34e0a9f45e8285608f450820450c9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-07-21T18:56:54.000,1972-07-21T18:56:47.000,1972-07-19T17:03:36.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,cdd6528e0ad34e0a9f45e8285608f450820450c9,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-07-21T18:56:54.000,1972-07-21T18:56:48.000,1972-07-19T17:03:27.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,4c05ffa8ab32276da7b849d403e43ec6d8d566fd,9117.63,1972-08-02T23:22:43.000,1972-08-02T22:55:35.000,1972-08-02T22:55:04.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-02T22:55:47.000,1972-08-02T22:55:43.000,1972-07-21T18:57:00.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-02T22:55:47.000,1972-08-02T22:55:43.000,1972-08-02T18:17:01.000
20679d925843a4c25682650e519725d0ddde7465,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-02T22:55:47.000,1972-08-02T22:55:44.000,1972-07-21T18:57:05.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-02T22:55:47.000,1972-08-02T22:55:44.000,1972-08-02T18:16:06.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-02T22:55:58.000,1972-08-02T22:55:56.000,1972-08-02T22:55:53.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f6ab8cefa7240c123c3acdd1e6bb4dbfdc1979e3,67f28ea4116080ff75b4237560f526252a482719,ab558841df55926c1ba6be98a175281d583e62b5,9117.63,1972-08-03T23:56:45.000,1972-08-02T22:56:05.000,1972-08-02T22:56:03.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T20:45:39.000,1972-08-02T18:47:01.000,1972-07-29T19:15:06.000
c3d08f48336fa8d3a0e15f856118e83655acb308,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T20:46:08.000,1972-08-02T20:46:06.000,1972-07-29T19:15:00.000
c3d08f48336fa8d3a0e15f856118e83655acb308,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T20:46:08.000,1972-08-02T20:46:07.000,1972-07-29T19:15:00.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,278185df3bd8a90f7605abe14af149fe50907f05,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T21:35:53.000,1972-08-02T21:35:48.000,1972-08-02T20:46:16.000
20679d925843a4c25682650e519725d0ddde7465,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,278185df3bd8a90f7605abe14af149fe50907f05,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T21:35:51.000,1972-08-02T21:35:48.000,1972-08-02T20:46:36.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,278185df3bd8a90f7605abe14af149fe50907f05,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-02T21:38:51.000,1972-08-02T21:35:48.000,1972-08-02T21:35:45.000
01eccc9676820fa21052b92c093b87563c9f2cde,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-12T20:15:48.000,1972-08-12T20:15:45.000,1972-08-02T21:35:54.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-12T20:15:48.000,1972-08-12T20:15:45.000,1972-08-12T20:12:36.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-12T20:15:48.000,1972-08-12T20:15:45.000,1972-08-12T20:15:43.000
20679d925843a4c25682650e519725d0ddde7465,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-12T20:15:49.000,1972-08-12T20:15:46.000,1972-08-02T21:36:19.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-12T22:57:43.000,1972-08-12T20:21:38.000,1972-08-12T20:17:59.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f6ffc8d378b029d77e787b4212b0f0d8c0dc79f9,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1290,1972-08-15T18:31:39.000,1972-08-12T20:21:45.000,1972-08-12T20:21:43.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-02-09T21:32:17.000,1972-02-09T15:46:51.000,1972-02-08T21:58:25.000
01eccc9676820fa21052b92c093b87563c9f2cde,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-03-07T21:44:38.000,1972-03-07T16:13:50.000,1972-02-09T21:32:36.000
20679d925843a4c25682650e519725d0ddde7465,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-03-07T21:44:38.000,1972-03-07T21:44:35.000,1972-02-09T21:32:32.000
01eccc9676820fa21052b92c093b87563c9f2cde,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-03-31T21:29:55.000,1972-03-31T15:43:29.000,1972-03-07T21:44:47.000
20679d925843a4c25682650e519725d0ddde7465,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-03-31T21:29:55.000,1972-03-31T21:29:48.000,1972-03-07T21:44:54.000
ac656841faa2a212dc205e2d7c7353b5810d2017,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,f0765b31bc882476c63d84e5517db12e8b52143d,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T22:58:26.000,1972-04-15T22:51:23.000,1972-04-15T22:51:03.000
01eccc9676820fa21052b92c093b87563c9f2cde,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T22:51:33.000,1972-04-15T22:51:28.000,1972-03-31T21:30:36.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T22:51:33.000,1972-04-15T22:51:28.000,1972-04-12T17:48:40.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T22:51:33.000,1972-04-15T22:51:28.000,1972-04-15T22:30:27.000
20679d925843a4c25682650e519725d0ddde7465,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T22:51:33.000,1972-04-15T22:51:29.000,1972-03-31T21:30:18.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,f742a363a8eed3d5d0af7c5caee93aa6826d57b0,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1270.91,1972-04-15T23:04:19.000,1972-04-15T22:51:44.000,1972-04-15T22:51:44.000
