task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
A,868,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T15:21:06.245,2020-08-26T15:06:51.244
B,868,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T15:51:57.361,2020-08-26T15:33:35.564
E,868,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:21:25.244,2020-08-26T16:21:05.743
F,868,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:26:23.655,2020-08-26T16:21:25.244
C,868,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:33:49.070,2020-08-26T16:26:23.655
D,868,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:36:43.227,2020-08-26T16:33:49.070
H,868,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:37:06.986,2020-08-26T16:36:43.227
G,868,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:46:14.308,2020-08-26T16:37:06.986
I,868,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:28:27.953,2020-08-26T17:27:27.953
J,868,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:51:24.689,2020-08-26T17:29:22.276
K,868,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:19:16.282,2020-08-26T19:19:14.282
M,868,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:27:09.351,2020-08-26T19:20:16.282
U,868,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T19:35:08.550,2020-08-26T19:27:09.351
V,868,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T20:11:42.583,2020-08-26T19:35:08.550
X,868,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T20:15:43.149,2020-08-26T20:11:42.583
R,868,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-26T22:27:56.310,2020-08-26T20:15:43.149
S,868,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-26T22:36:43.024,2020-08-26T22:27:56.310
T,868,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-26T22:49:39.548,2020-08-26T22:36:43.024
I,868,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T22:50:39.548,2020-08-26T22:49:39.548
J,868,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T22:54:30.852,2020-08-26T22:50:39.548
K,868,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T22:54:32.852,2020-08-26T22:54:30.852
O,868,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T23:05:55.571,2020-08-26T22:54:32.852
BB,868,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T23:34:53.742,2020-08-26T23:27:04.876
CC,868,MNO-000002,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-27T00:27:35.517,2020-08-26T23:34:53.742
DD,868,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-27T00:28:24.465,2020-08-27T00:27:35.517
R,868,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T02:10:58.147,2020-08-27T00:28:24.465
S,868,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T02:26:00.295,2020-08-27T02:10:58.147
T,868,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T02:31:26.285,2020-08-27T02:26:00.295
I,868,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T02:33:21.303,2020-08-27T02:32:21.303
J,868,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T02:36:47.989,2020-08-27T02:33:21.303
K,868,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T02:36:49.989,2020-08-27T02:36:47.989
O,868,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T02:42:45.982,2020-08-27T02:36:49.989
BB,868,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-27T02:43:34.802,2020-08-27T02:42:45.982
CC,868,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-27T08:08:10.381,2020-08-27T02:43:34.802
DD,868,MNO-000001,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-27T08:10:35.028,2020-08-27T08:08:10.381
R,868,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T11:15:14.325,2020-08-27T08:10:35.028
S,868,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T11:27:03.318,2020-08-27T11:15:14.325
T,868,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T11:35:16.981,2020-08-27T11:27:03.318
I,868,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:14:32.179,2020-08-27T12:13:32.179
J,868,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:36:22.700,2020-08-27T12:29:40.472
K,868,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:53:10.875,2020-08-27T12:53:08.875
M,868,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:52:32.000,2020-08-27T13:42:17.350
L,868,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:57:52.988,2020-08-27T13:52:32.000
U,868,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T14:02:47.367,2020-08-27T13:52:32.000
V,868,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T14:17:26.593,2020-08-27T14:02:47.367
X,868,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T14:31:23.749,2020-08-27T14:17:26.593
R,868,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T15:53:26.396,2020-08-27T14:31:23.749
S,868,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T15:53:35.683,2020-08-27T15:53:26.396
T,868,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T16:10:20.683,2020-08-27T15:53:35.683
I,868,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T16:36:01.793,2020-08-27T16:35:01.793
J,868,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T16:59:34.034,2020-08-27T16:43:04.243
K,868,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T17:47:50.786,2020-08-27T17:47:48.786
M,868,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T19:11:35.269,2020-08-27T19:10:26.200
U,868,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T19:21:02.972,2020-08-27T19:11:35.269
V,868,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T20:22:06.935,2020-08-27T19:21:02.972
X,868,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T20:27:14.950,2020-08-27T20:22:06.935
R,868,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T22:28:50.386,2020-08-27T20:27:14.950
S,868,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T22:56:03.849,2020-08-27T22:28:50.386
T,868,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T22:58:47.553,2020-08-27T22:56:03.849
A,869,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T15:32:33.564,2020-08-26T15:21:06.245
B,869,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T15:58:56.619,2020-08-26T15:52:57.361
E,869,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:50:17.856,2020-08-26T16:48:23.498
F,869,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:51:53.440,2020-08-26T16:50:17.856
C,869,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:55:05.862,2020-08-26T16:51:53.440
D,869,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T16:58:57.254,2020-08-26T16:55:05.862
H,869,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:06:18.902,2020-08-26T16:58:57.254
G,869,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:08:30.264,2020-08-26T17:06:18.902
I,869,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:20:16.282,2020-08-26T19:19:16.282
J,869,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:29:43.460,2020-08-26T19:27:09.351
K,869,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:30:45.460,2020-08-26T19:30:43.460
O,869,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T20:03:45.385,2020-08-26T19:48:42.801
BB,869,MNO-000001,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T20:24:10.759,2020-08-26T20:03:45.385
CC,869,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T23:33:25.297,2020-08-26T20:24:10.759
DD,869,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T23:46:33.376,2020-08-26T23:34:41.198
R,869,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-26T23:57:16.774,2020-08-26T23:46:33.376
S,869,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-26T23:57:55.616,2020-08-26T23:57:16.774
T,869,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T00:15:56.022,2020-08-26T23:57:55.616
A,87,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T11:30:53.627,2020-04-20T11:04:39.699
B,87,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T11:56:57.281,2020-04-20T11:38:10.141
E,87,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T12:45:03.388,2020-04-20T12:27:58.686
F,87,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T12:45:20.958,2020-04-20T12:45:03.388
C,87,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T12:48:21.732,2020-04-20T12:45:20.958
D,87,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T12:56:55.410,2020-04-20T12:48:21.732
H,87,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T12:59:28.426,2020-04-20T12:56:55.410
G,87,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T13:00:49.203,2020-04-20T12:59:28.426
I,87,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T14:27:35.250,2020-04-20T14:26:35.250
J,87,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T15:21:58.098,2020-04-20T15:11:14.990
K,87,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T15:33:16.795,2020-04-20T15:33:14.795
N,87,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T17:13:24.661,2020-04-20T17:12:47.155
Y,87,JKL-000001,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-20T17:24:08.918,2020-04-20T17:13:24.661
Z,87,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-20T18:04:56.734,2020-04-20T17:24:08.918
AA,87,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-20T18:10:15.833,2020-04-20T18:04:56.734
R,87,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-20T19:40:54.311,2020-04-20T18:10:15.833
S,87,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-20T20:06:46.813,2020-04-20T19:40:54.311
T,87,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-20T20:08:29.446,2020-04-20T20:06:46.813
I,87,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T21:16:56.242,2020-04-20T21:15:56.242
J,87,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-20T21:54:51.803,2020-04-20T21:38:30.983
K,87,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T00:14:54.694,2020-04-21T00:14:52.694
L,87,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T00:33:48.304,2020-04-21T00:32:34.115
A,870,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:21:43.944,2020-08-26T17:08:34.264
B,870,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T17:29:22.276,2020-08-26T17:28:27.953
E,870,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T18:21:39.152,2020-08-26T17:51:24.689
F,870,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T18:23:06.443,2020-08-26T18:21:39.152
C,870,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T18:28:33.584,2020-08-26T18:23:06.443
D,870,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T18:55:07.120,2020-08-26T18:28:33.584
H,870,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:10:30.486,2020-08-26T18:55:07.120
G,870,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:19:14.282,2020-08-26T19:10:30.486
I,870,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:30:43.460,2020-08-26T19:29:43.460
J,870,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T19:48:42.801,2020-08-26T19:30:45.460
K,870,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T20:03:47.385,2020-08-26T20:03:45.385
O,870,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T20:19:49.963,2020-08-26T20:03:47.385
M,870,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-08-26T20:19:50.298,2020-08-26T20:19:49.963
BB,870,MNO-000003,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T20:22:50.487,2020-08-26T20:19:49.963
U,870,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T20:25:57.483,2020-08-26T20:19:50.298
CC,870,MNO-000002,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T23:27:04.876,2020-08-26T20:22:50.487
V,870,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T20:50:38.224,2020-08-26T20:25:57.483
X,870,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-26T21:12:58.913,2020-08-26T20:50:38.224
DD,870,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-08-26T23:34:41.198,2020-08-26T23:33:25.297
R,870,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T00:42:23.689,2020-08-26T23:34:41.198
S,870,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T01:38:30.645,2020-08-27T01:28:50.367
T,870,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T01:46:44.216,2020-08-27T01:38:45.307
A,871,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:10:11.236,2020-08-27T11:03:21.349
B,871,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:11:14.756,2020-08-27T11:10:11.236
E,871,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:14:07.865,2020-08-27T11:11:14.756
F,871,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:14:10.865,2020-08-27T11:14:07.865
C,871,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:17:16.329,2020-08-27T11:14:10.865
D,871,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T11:17:27.521,2020-08-27T11:17:16.329
H,871,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:10:07.354,2020-08-27T11:17:27.521
G,871,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:13:32.179,2020-08-27T12:10:07.354
I,871,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:10:43.005,2020-08-27T15:09:43.005
J,871,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:50:01.735,2020-08-27T15:48:32.207
K,871,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:56:06.123,2020-08-27T15:56:04.123
M,871,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:58:21.851,2020-08-27T15:57:10.123
L,871,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T16:03:32.860,2020-08-27T15:58:21.851
U,871,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T16:04:32.850,2020-08-27T15:58:21.851
V,871,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T19:33:28.158,2020-08-27T16:04:32.850
X,871,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-08-27T19:44:05.703,2020-08-27T19:33:28.158
R,871,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T21:21:50.715,2020-08-27T19:44:05.703
S,871,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T21:38:38.297,2020-08-27T21:21:50.715
T,871,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-08-27T22:26:20.539,2020-08-27T22:25:20.083
A,872,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:29:40.472,2020-08-27T12:14:32.179
B,872,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T12:53:08.875,2020-08-27T12:50:46.751
E,872,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:04:55.889,2020-08-27T12:58:52.238
F,872,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:05:23.041,2020-08-27T13:04:55.889
C,872,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:22:41.781,2020-08-27T13:05:23.041
D,872,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:23:18.321,2020-08-27T13:22:41.781
H,872,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:40:53.586,2020-08-27T13:23:18.321
G,872,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T13:42:17.350,2020-08-27T13:40:53.586
I,872,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:12:43.005,2020-08-27T15:11:43.005
J,872,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:56:04.123,2020-08-27T15:51:49.793
K,872,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-08-27T15:57:10.123,2020-08-27T15:57:08.123
