task,caseid,user,Activity_1,Resource_1,creator,variant,variant_index,end_timestamp,start_timestamp
Turning & Milling,Case258,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 127,127,2012-01-17T19:13:00.000,2012-01-17T17:26:00.000
Turning & Milling,Case258,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 127,127,2012-01-18T13:41:00.000,2012-01-18T13:15:00.000
Turning & Milling,Case258,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 127,127,2012-01-18T21:11:00.000,2012-01-18T16:41:00.000
Turning & Milling,Case258,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 127,127,2012-01-18T21:59:00.000,2012-01-18T21:12:00.000
Turning & Milling,Case258,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 127,127,2012-01-19T12:29:00.000,2012-01-19T02:10:00.000
Turning & Milling Q.C.,Case258,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-01-19T15:35:00.000,2012-01-19T12:53:00.000
Turning & Milling Q.C.,Case258,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-01-20T13:31:00.000,2012-01-20T12:57:00.000
Laser Marking,Case258,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 127,127,2012-01-30T16:29:00.000,2012-01-30T15:48:00.000
Lapping,Case258,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 127,127,2012-01-30T21:19:00.000,2012-01-30T16:29:00.000
Turning & Milling Q.C.,Case258,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-01-30T17:00:00.000,2012-01-30T16:45:00.000
Final Inspection Q.C.,Case258,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-02-01T22:08:00.000,2012-02-01T16:59:00.000
Final Inspection Q.C.,Case258,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-02-02T16:44:00.000,2012-02-02T15:29:00.000
Final Inspection Q.C.,Case258,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 127,127,2012-02-02T16:51:00.000,2012-02-02T15:36:00.000
Packing,Case258,ID4820,Packing,ID4820,Fluxicon Disco,Variant 127,127,2012-02-05T07:00:00.000,2012-02-05T06:00:00.000
End,Case258,End,End,End,Fluxicon Disco,Variant 127,127,2012-02-05T07:00:00.000,2012-02-05T07:00:00.000
Start,Case259,Start,Start,Start,Fluxicon Disco,Variant 128,128,2012-01-17T17:00:00.000,2012-01-17T17:00:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-17T21:00:00.000,2012-01-17T17:00:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-17T21:55:00.000,2012-01-17T21:00:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-18T05:42:00.000,2012-01-17T22:32:00.000
Turning & Milling,Case259,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 128,128,2012-01-18T12:37:00.000,2012-01-18T05:50:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-18T14:30:00.000,2012-01-18T13:10:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-19T01:48:00.000,2012-01-19T00:06:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-19T02:05:00.000,2012-01-19T01:49:00.000
Turning & Milling,Case259,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 128,128,2012-01-19T12:30:00.000,2012-01-19T02:09:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-20T03:25:00.000,2012-01-20T01:23:00.000
Turning & Milling,Case259,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 128,128,2012-01-20T12:48:00.000,2012-01-20T03:26:00.000
Turning & Milling,Case259,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 128,128,2012-01-20T15:21:00.000,2012-01-20T12:58:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-22T12:33:00.000,2012-01-22T07:46:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-22T15:01:00.000,2012-01-22T14:30:00.000
Turning & Milling,Case259,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 128,128,2012-01-22T23:47:00.000,2012-01-22T15:03:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-23T12:44:00.000,2012-01-23T02:19:00.000
Turning & Milling Q.C.,Case259,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-01-23T13:54:00.000,2012-01-23T12:54:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-24T03:48:00.000,2012-01-24T02:16:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-24T13:08:00.000,2012-01-24T03:49:00.000
Turning & Milling Q.C.,Case259,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-01-24T16:32:00.000,2012-01-24T16:31:00.000
Turning & Milling Q.C.,Case259,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-01-24T17:50:00.000,2012-01-24T16:35:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-25T08:11:00.000,2012-01-25T05:27:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-01-25T12:28:00.000,2012-01-25T08:11:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-25T15:06:00.000,2012-01-25T13:11:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-30T23:29:00.000,2012-01-30T21:31:00.000
Turning & Milling,Case259,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 128,128,2012-01-31T04:45:00.000,2012-01-30T23:37:00.000
Turning & Milling,Case259,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 128,128,2012-01-31T04:47:00.000,2012-01-31T04:46:00.000
Turning & Milling,Case259,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 128,128,2012-01-31T12:40:00.000,2012-01-31T05:43:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-01-31T13:47:00.000,2012-01-31T13:15:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-02-15T15:47:00.000,2012-02-15T14:13:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-02-16T03:41:00.000,2012-02-15T23:55:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-02-16T05:30:00.000,2012-02-16T03:42:00.000
Turning & Milling,Case259,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 128,128,2012-02-16T12:44:00.000,2012-02-16T05:34:00.000
Turning & Milling,Case259,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 128,128,2012-02-16T17:39:00.000,2012-02-16T13:16:00.000
Laser Marking,Case259,ID4882,Laser Marking,ID4882,Fluxicon Disco,Variant 128,128,2012-02-16T23:23:00.000,2012-02-16T21:47:00.000
Lapping,Case259,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 128,128,2012-02-17T07:15:00.000,2012-02-17T06:00:00.000
Lapping,Case259,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 128,128,2012-02-17T07:15:00.000,2012-02-17T06:00:00.000
Lapping,Case259,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 128,128,2012-02-19T18:55:00.000,2012-02-19T15:05:00.000
Final Inspection Q.C.,Case259,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-02-19T21:51:00.000,2012-02-19T19:20:00.000
Packing,Case259,ID4820,Packing,ID4820,Fluxicon Disco,Variant 128,128,2012-02-21T07:00:00.000,2012-02-21T06:00:00.000
Turning & Milling,Case259,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 128,128,2012-03-15T05:17:00.000,2012-03-14T23:52:00.000
Turning & Milling,Case259,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 128,128,2012-03-15T09:34:00.000,2012-03-15T05:29:00.000
Lapping,Case259,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 128,128,2012-03-26T08:15:00.000,2012-03-26T07:00:00.000
Turning & Milling Q.C.,Case259,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-03-26T20:29:00.000,2012-03-26T19:14:00.000
Laser Marking,Case259,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 128,128,2012-03-26T19:22:00.000,2012-03-26T19:21:00.000
Laser Marking,Case259,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 128,128,2012-03-26T20:54:00.000,2012-03-26T19:22:00.000
Lapping,Case259,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 128,128,2012-03-26T22:17:00.000,2012-03-26T20:55:00.000
Laser Marking,Case259,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 128,128,2012-03-26T23:34:00.000,2012-03-26T22:19:00.000
Lapping,Case259,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 128,128,2012-03-26T22:19:00.000,2012-03-26T22:19:00.000
Final Inspection Q.C.,Case259,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 128,128,2012-03-28T17:25:00.000,2012-03-28T16:10:00.000
Packing,Case259,ID4820,Packing,ID4820,Fluxicon Disco,Variant 128,128,2012-03-29T08:00:00.000,2012-03-29T07:00:00.000
End,Case259,End,End,End,Fluxicon Disco,Variant 128,128,2012-03-29T08:00:00.000,2012-03-29T08:00:00.000
Start,Case26,Start,Start,Start,Fluxicon Disco,Variant 129,129,2012-01-17T23:17:00.000,2012-01-17T23:17:00.000
Turning & Milling,Case26,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 129,129,2012-01-17T23:57:00.000,2012-01-17T23:17:00.000
Turning & Milling,Case26,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 129,129,2012-01-18T04:36:00.000,2012-01-18T02:09:00.000
Turning & Milling,Case26,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 129,129,2012-01-18T12:32:00.000,2012-01-18T04:37:00.000
Turning & Milling,Case26,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 129,129,2012-01-19T03:34:00.000,2012-01-19T02:13:00.000
Turning & Milling,Case26,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 129,129,2012-01-19T08:30:00.000,2012-01-19T03:34:00.000
Turning & Milling Q.C.,Case26,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 129,129,2012-01-19T16:08:00.000,2012-01-19T13:08:00.000
Laser Marking,Case26,ID4872,Laser Marking,ID4872,Fluxicon Disco,Variant 129,129,2012-01-19T19:07:00.000,2012-01-19T17:52:00.000
Lapping,Case26,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 129,129,2012-01-22T17:45:00.000,2012-01-22T14:22:00.000
Round Grinding,Case26,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 129,129,2012-01-23T21:30:00.000,2012-01-23T20:09:00.000
Round Grinding,Case26,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 129,129,2012-01-24T00:03:00.000,2012-01-23T21:31:00.000
Round Grinding,Case26,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 129,129,2012-01-24T23:36:00.000,2012-01-24T12:54:00.000
Round Grinding,Case26,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 129,129,2012-01-25T18:05:00.000,2012-01-25T13:07:00.000
Round Grinding,Case26,ID4493,Round Grinding,ID4493,Fluxicon Disco,Variant 129,129,2012-01-26T17:53:00.000,2012-01-26T17:49:00.000
Lapping,Case26,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 129,129,2012-02-23T23:44:00.000,2012-02-23T21:46:00.000
Round Grinding,Case26,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 129,129,2012-02-24T01:07:00.000,2012-02-23T23:45:00.000
Round Grinding,Case26,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 129,129,2012-02-24T01:57:00.000,2012-02-24T01:07:00.000
Round Grinding,Case26,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 129,129,2012-02-24T04:15:00.000,2012-02-24T01:56:00.000
Final Inspection Q.C.,Case26,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 129,129,2012-02-27T18:53:00.000,2012-02-27T16:53:00.000
Final Inspection Q.C.,Case26,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 129,129,2012-02-28T19:40:00.000,2012-02-28T15:21:00.000
Final Inspection Q.C.,Case26,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 129,129,2012-02-28T22:07:00.000,2012-02-28T22:06:00.000
Packing,Case26,ID4820,Packing,ID4820,Fluxicon Disco,Variant 129,129,2012-02-29T07:00:00.000,2012-02-29T06:00:00.000
End,Case26,End,End,End,Fluxicon Disco,Variant 129,129,2012-02-29T07:00:00.000,2012-02-29T07:00:00.000
Start,Case260,Start,Start,Start,Fluxicon Disco,Variant 130,130,2012-01-09T10:00:00.000,2012-01-09T10:00:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-09T12:30:00.000,2012-01-09T10:00:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-19T21:14:00.000,2012-01-19T13:07:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-19T21:56:00.000,2012-01-19T21:15:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-20T03:15:00.000,2012-01-20T02:10:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-22T03:03:00.000,2012-01-21T19:03:00.000
Turning & Milling,Case260,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 130,130,2012-01-22T12:31:00.000,2012-01-22T05:28:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-22T18:13:00.000,2012-01-22T13:00:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-22T21:48:00.000,2012-01-22T17:06:00.000
Turning & Milling,Case260,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 130,130,2012-01-22T23:30:00.000,2012-01-22T22:00:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-23T22:03:00.000,2012-01-23T21:06:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-24T13:20:00.000,2012-01-24T12:50:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-26T22:03:00.000,2012-01-26T19:55:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-27T07:44:00.000,2012-01-27T02:20:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-27T12:21:00.000,2012-01-27T07:43:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-27T13:21:00.000,2012-01-27T12:50:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-27T13:37:00.000,2012-01-27T13:22:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-29T00:00:00.000,2012-01-28T18:00:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-29T12:52:00.000,2012-01-28T19:00:00.000
Turning & Milling,Case260,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 130,130,2012-01-29T17:22:00.000,2012-01-29T04:17:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-29T21:45:00.000,2012-01-29T17:44:00.000
Turning & Milling,Case260,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 130,130,2012-01-30T01:57:00.000,2012-01-29T22:19:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-30T12:39:00.000,2012-01-30T01:59:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-30T16:29:00.000,2012-01-30T12:58:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-30T21:49:00.000,2012-01-30T13:04:00.000
Turning & Milling,Case260,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 130,130,2012-01-31T05:28:00.000,2012-01-30T22:03:00.000
Turning & Milling,Case260,ID4794,Turning & Milling,ID4794,Fluxicon Disco,Variant 130,130,2012-01-31T12:44:00.000,2012-01-31T05:34:00.000
Turning & Milling,Case260,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 130,130,2012-01-31T15:29:00.000,2012-01-31T13:08:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-01-31T17:43:00.000,2012-01-31T13:48:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-02-02T12:52:00.000,2012-02-02T12:51:00.000
Laser Marking,Case260,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 130,130,2012-02-06T16:20:00.000,2012-02-06T15:39:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-02-13T15:55:00.000,2012-02-13T14:09:00.000
Laser Marking,Case260,ID4882,Laser Marking,ID4882,Fluxicon Disco,Variant 130,130,2012-02-13T23:43:00.000,2012-02-13T23:30:00.000
Flat Grinding,Case260,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 130,130,2012-02-15T07:15:00.000,2012-02-15T06:00:00.000
Lapping,Case260,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 130,130,2012-02-15T07:15:00.000,2012-02-15T06:00:00.000
Lapping,Case260,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 130,130,2012-02-15T07:15:00.000,2012-02-15T06:00:00.000
Laser Marking,Case260,ID4445,Laser Marking,ID4445,Fluxicon Disco,Variant 130,130,2012-02-15T15:13:00.000,2012-02-15T13:38:00.000
Flat Grinding,Case260,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 130,130,2012-02-15T15:08:00.000,2012-02-15T14:40:00.000
Flat Grinding,Case260,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 130,130,2012-02-15T22:01:00.000,2012-02-15T15:09:00.000
Round Grinding,Case260,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 130,130,2012-02-15T17:37:00.000,2012-02-15T16:50:00.000
Lapping,Case260,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 130,130,2012-02-15T18:56:00.000,2012-02-15T17:41:00.000
Round Grinding,Case260,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 130,130,2012-02-15T23:47:00.000,2012-02-15T17:43:00.000
Lapping,Case260,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 130,130,2012-02-15T22:08:00.000,2012-02-15T19:16:00.000
Round Grinding,Case260,ID0420,Round Grinding,ID0420,Fluxicon Disco,Variant 130,130,2012-02-16T06:08:00.000,2012-02-16T02:18:00.000
Round Grinding,Case260,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 130,130,2012-02-17T00:01:00.000,2012-02-16T12:57:00.000
Flat Grinding,Case260,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 130,130,2012-02-16T16:40:00.000,2012-02-16T14:12:00.000
Lapping,Case260,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 130,130,2012-02-16T18:14:00.000,2012-02-16T15:15:00.000
Round Grinding,Case260,ID0420,Round Grinding,ID0420,Fluxicon Disco,Variant 130,130,2012-02-17T12:42:00.000,2012-02-17T02:15:00.000
Round Grinding,Case260,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 130,130,2012-02-19T04:16:00.000,2012-02-19T04:10:00.000
Final Inspection Q.C.,Case260,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-02-21T22:34:00.000,2012-02-21T22:13:00.000
Final Inspection Q.C.,Case260,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-02-21T23:59:00.000,2012-02-21T22:32:00.000
Final Inspection Q.C.,Case260,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-02-22T21:41:00.000,2012-02-22T13:46:00.000
Packing,Case260,ID4820,Packing,ID4820,Fluxicon Disco,Variant 130,130,2012-02-23T07:00:00.000,2012-02-23T06:00:00.000
Fix,Case260,ID4219,Fix,ID4219,Fluxicon Disco,Variant 130,130,2012-03-13T23:11:00.000,2012-03-13T22:08:00.000
Fix,Case260,ID4219,Fix,ID4219,Fluxicon Disco,Variant 130,130,2012-03-14T00:47:00.000,2012-03-13T23:11:00.000
Packing,Case260,ID4820,Packing,ID4820,Fluxicon Disco,Variant 130,130,2012-03-14T07:00:00.000,2012-03-14T06:00:00.000
Turning & Milling Q.C.,Case260,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-03-14T17:08:00.000,2012-03-14T16:36:00.000
Final Inspection Q.C.,Case260,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 130,130,2012-03-14T19:18:00.000,2012-03-14T18:03:00.000
End,Case260,End,End,End,Fluxicon Disco,Variant 130,130,2012-03-14T19:18:00.000,2012-03-14T19:18:00.000
Start,Case261,Start,Start,Start,Fluxicon Disco,Variant 131,131,2012-02-07T02:38:00.000,2012-02-07T02:38:00.000
Turning & Milling,Case261,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 131,131,2012-02-07T08:05:00.000,2012-02-07T02:38:00.000
Turning & Milling,Case261,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 131,131,2012-02-07T12:43:00.000,2012-02-07T08:05:00.000
Turning & Milling Q.C.,Case261,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 131,131,2012-02-07T13:14:00.000,2012-02-07T12:50:00.000
Turning & Milling,Case261,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 131,131,2012-02-07T18:39:00.000,2012-02-07T14:16:00.000
Turning & Milling Q.C.,Case261,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 131,131,2012-02-07T19:41:00.000,2012-02-07T19:20:00.000
Flat Grinding,Case261,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 131,131,2012-02-08T07:15:00.000,2012-02-08T06:00:00.000
Laser Marking,Case261,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 131,131,2012-02-08T16:59:00.000,2012-02-08T16:21:00.000
Flat Grinding,Case261,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 131,131,2012-02-08T19:58:00.000,2012-02-08T19:21:00.000
Packing,Case261,ID4820,Packing,ID4820,Fluxicon Disco,Variant 131,131,2012-02-14T07:00:00.000,2012-02-14T06:00:00.000
Final Inspection Q.C.,Case261,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 131,131,2012-02-14T14:11:00.000,2012-02-14T14:10:00.000
End,Case261,End,End,End,Fluxicon Disco,Variant 131,131,2012-02-14T14:11:00.000,2012-02-14T14:11:00.000
Start,Case262,Start,Start,Start,Fluxicon Disco,Variant 132,132,2012-02-07T00:27:00.000,2012-02-07T00:27:00.000
Turning & Milling,Case262,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 132,132,2012-02-07T05:37:00.000,2012-02-07T00:27:00.000
Turning & Milling,Case262,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 132,132,2012-02-07T07:00:00.000,2012-02-07T05:54:00.000
Turning & Milling,Case262,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 132,132,2012-02-07T12:30:00.000,2012-02-07T07:00:00.000
Turning & Milling Q.C.,Case262,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 132,132,2012-02-07T14:18:00.000,2012-02-07T13:04:00.000
Turning & Milling Q.C.,Case262,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 132,132,2012-02-07T16:08:00.000,2012-02-07T16:05:00.000
Laser Marking,Case262,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 132,132,2012-02-07T17:03:00.000,2012-02-07T16:13:00.000
Flat Grinding,Case262,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 132,132,2012-02-07T17:25:00.000,2012-02-07T17:04:00.000
Flat Grinding,Case262,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 132,132,2012-02-07T18:18:00.000,2012-02-07T17:25:00.000
Flat Grinding,Case262,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 132,132,2012-02-07T18:33:00.000,2012-02-07T18:19:00.000
Lapping,Case262,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 132,132,2012-02-07T19:39:00.000,2012-02-07T18:23:00.000
Lapping,Case262,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 132,132,2012-02-07T21:18:00.000,2012-02-07T19:40:00.000
Round Grinding,Case262,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 132,132,2012-02-07T22:09:00.000,2012-02-07T19:41:00.000
Round Grinding,Case262,ID4872,Round Grinding,ID4872,Fluxicon Disco,Variant 132,132,2012-02-08T04:23:00.000,2012-02-07T22:09:00.000
Final Inspection Q.C.,Case262,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 132,132,2012-02-08T20:46:00.000,2012-02-08T18:44:00.000
Packing,Case262,ID4491,Packing,ID4491,Fluxicon Disco,Variant 132,132,2012-02-09T07:00:00.000,2012-02-09T06:00:00.000
Final Inspection Q.C.,Case262,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 132,132,2012-02-09T20:09:00.000,2012-02-09T20:08:00.000
End,Case262,End,End,End,Fluxicon Disco,Variant 132,132,2012-02-09T20:09:00.000,2012-02-09T20:09:00.000
